# started on Sat Aug 22 08:43:28 2026

6193470815,,cycles:u,1664894540,100.00,,
10764061971,,instructions:u,1664973179,100.00,,
56796658,,cache-misses:u,1665012133,100.00,,
1723534,,branch-misses:u,1664994810,100.00,,
