# started on Sat Aug 22 08:47:57 2026

1878550496,,cycles:u,726252841,100.00,,
2541065261,,instructions:u,726252841,100.00,,
10945094,,cache-misses:u,726252841,100.00,,
1270786,,branch-misses:u,726252841,100.00,,
