# started on Sat Aug 22 07:12:15 2026

5307945988,,cycles:u,1487136705,100.00,,
8114958617,,instructions:u,1487136705,100.00,,
90295097,,cache-misses:u,1487136705,100.00,,
14038922,,branch-misses:u,1487136705,100.00,,
