# started on Sat Aug 22 07:12:18 2026

2636937388,,cycles:u,786674606,100.00,,
3736306066,,instructions:u,786674606,100.00,,
51336749,,cache-misses:u,786674606,100.00,,
8178019,,branch-misses:u,786674606,100.00,,
